turn,faction_id,name,strength,territories,economy,morale,is_active,survived
57,hansui,韩遂,0,0,50,64,0,0
57,zhangxiu,张绣,0,0,50,15,0,0
57,zhaofan,赵范,0,0,50,50,0,0
57,jinxuan,金旋,0,0,50,52,0,0
57,hanxuan,韩玄,0,0,50,54,0,0
57,kongrong,孔融,0,0,50,73,0,0
57,zhangyang,张扬,0,0,50,62,0,0
57,wangkuang,王匡,0,0,50,40,0,0
57,baoxin,鲍信,0,0,50,57,0,0
57,huangzu,黄祖,0,0,50,61,0,0
57,shixie,士燮,0,0,50,73,0,0
57,menghuo,孟获,0,0,50,77,0,0
57,kebineng,轲比能,0,0,50,79,0,0
57,budugen,步度根,0,0,50,71,0,0
57,liuyao,刘繇,0,0,50,39,0,0
57,yanbaihu,严白虎,0,0,50,30,0,0
57,chengui,陈珪,0,0,50,58,0,0
57,lifu,李傕残部,0,0,50,22,0,0
57,guosi,郭汜残部,0,0,50,16,0,0
57,taoqian,陶谦残部,0,0,50,44,0,0
57,yuanshu,袁术残部,0,0,50,35,0,0
57,liubei_old,刘岱,0,0,50,88,0,0
58,liubiao,刘表,11197,5,50,100,1,1
58,cao,曹操,11114,15,50,100,1,1
58,liuzhang,刘璋,10462,11,50,100,1,1
58,wu,孙权,8543,3,50,57,1,1
58,liudu,刘度,3000,1,50,100,1,1
58,shu,刘备,0,0,50,97,0,0
58,mateng,马腾,0,0,50,77,0,0
58,zhanglu,张鲁,0,0,50,97,0,0
58,gongsunkang,公孙康,0,0,50,73,0,0
58,hansui,韩遂,0,0,50,64,0,0
58,zhangxiu,张绣,0,0,50,15,0,0
58,zhaofan,赵范,0,0,50,50,0,0
58,jinxuan,金旋,0,0,50,52,0,0
58,hanxuan,韩玄,0,0,50,54,0,0
58,kongrong,孔融,0,0,50,73,0,0
58,zhangyang,张扬,0,0,50,62,0,0
58,wangkuang,王匡,0,0,50,40,0,0
58,baoxin,鲍信,0,0,50,57,0,0
58,huangzu,黄祖,0,0,50,61,0,0
58,shixie,士燮,0,0,50,73,0,0
58,menghuo,孟获,0,0,50,77,0,0
58,kebineng,轲比能,0,0,50,79,0,0
58,budugen,步度根,0,0,50,71,0,0
58,liuyao,刘繇,0,0,50,39,0,0
58,yanbaihu,严白虎,0,0,50,30,0,0
58,chengui,陈珪,0,0,50,58,0,0
58,lifu,李傕残部,0,0,50,22,0,0
58,guosi,郭汜残部,0,0,50,16,0,0
58,taoqian,陶谦残部,0,0,50,44,0,0
58,yuanshu,袁术残部,0,0,50,35,0,0
58,liubei_old,刘岱,0,0,50,88,0,0
59,liubiao,刘表,11197,5,50,100,1,1
59,cao,曹操,11007,15,50,100,1,1
59,liuzhang,刘璋,10416,11,50,100,1,1
59,wu,孙权,8502,3,50,55,1,1
59,liudu,刘度,3000,1,50,100,1,1
59,shu,刘备,0,0,50,97,0,0
59,mateng,马腾,0,0,50,77,0,0
59,zhanglu,张鲁,0,0,50,97,0,0
59,gongsunkang,公孙康,0,0,50,73,0,0
59,hansui,韩遂,0,0,50,64,0,0
59,zhangxiu,张绣,0,0,50,15,0,0
59,zhaofan,赵范,0,0,50,50,0,0
59,jinxuan,金旋,0,0,50,52,0,0
59,hanxuan,韩玄,0,0,50,54,0,0
59,kongrong,孔融,0,0,50,73,0,0
59,zhangyang,张扬,0,0,50,62,0,0
59,wangkuang,王匡,0,0,50,40,0,0
59,baoxin,鲍信,0,0,50,57,0,0
59,huangzu,黄祖,0,0,50,61,0,0
59,shixie,士燮,0,0,50,73,0,0
59,menghuo,孟获,0,0,50,77,0,0
59,kebineng,轲比能,0,0,50,79,0,0
59,budugen,步度根,0,0,50,71,0,0
59,liuyao,刘繇,0,0,50,39,0,0
59,yanbaihu,严白虎,0,0,50,30,0,0
59,chengui,陈珪,0,0,50,58,0,0
59,lifu,李傕残部,0,0,50,22,0,0
59,guosi,郭汜残部,0,0,50,16,0,0
59,taoqian,陶谦残部,0,0,50,44,0,0
59,yuanshu,袁术残部,0,0,50,35,0,0
59,liubei_old,刘岱,0,0,50,88,0,0
60,liubiao,刘表,11197,5,50,100,1,1
60,cao,曹操,10910,15,50,100,1,1
60,liuzhang,刘璋,10372,11,50,100,1,1
60,wu,孙权,9914,3,50,55,1,1
60,liudu,刘度,3000,1,50,100,1,1
60,shu,刘备,0,0,50,97,0,0
60,mateng,马腾,0,0,50,77,0,0
60,zhanglu,张鲁,0,0,50,97,0,0
60,gongsunkang,公孙康,0,0,50,73,0,0
60,hansui,韩遂,0,0,50,64,0,0
60,zhangxiu,张绣,0,0,50,15,0,0
60,zhaofan,赵范,0,0,50,50,0,0
60,jinxuan,金旋,0,0,50,52,0,0
60,hanxuan,韩玄,0,0,50,54,0,0
60,kongrong,孔融,0,0,50,73,0,0
60,zhangyang,张扬,0,0,50,62,0,0
60,wangkuang,王匡,0,0,50,40,0,0
60,baoxin,鲍信,0,0,50,57,0,0
60,huangzu,黄祖,0,0,50,61,0,0
60,shixie,士燮,0,0,50,73,0,0
60,menghuo,孟获,0,0,50,77,0,0
60,kebineng,轲比能,0,0,50,79,0,0
60,budugen,步度根,0,0,50,71,0,0
60,liuyao,刘繇,0,0,50,39,0,0
60,yanbaihu,严白虎,0,0,50,30,0,0
60,chengui,陈珪,0,0,50,58,0,0
60,lifu,李傕残部,0,0,50,22,0,0
60,guosi,郭汜残部,0,0,50,16,0,0
60,taoqian,陶谦残部,0,0,50,44,0,0
60,yuanshu,袁术残部,0,0,50,35,0,0
60,liubei_old,刘岱,0,0,50,88,0,0
61,liubiao,刘表,11197,5,50,100,1,1
61,cao,曹操,10822,15,50,100,1,1
61,liuzhang,刘璋,10331,11,50,100,1,1
61,wu,孙权,9877,3,50,57,1,1
61,liudu,刘度,3000,1,50,100,1,1
61,shu,刘备,0,0,50,97,0,0
61,mateng,马腾,0,0,50,77,0,0
61,zhanglu,张鲁,0,0,50,97,0,0
61,gongsunkang,公孙康,0,0,50,73,0,0
61,hansui,韩遂,0,0,50,64,0,0
61,zhangxiu,张绣,0,0,50,15,0,0
61,zhaofan,赵范,0,0,50,50,0,0
61,jinxuan,金旋,0,0,50,52,0,0
61,hanxuan,韩玄,0,0,50,54,0,0
61,kongrong,孔融,0,0,50,73,0,0
61,zhangyang,张扬,0,0,50,62,0,0
61,wangkuang,王匡,0,0,50,40,0,0
61,baoxin,鲍信,0,0,50,57,0,0
61,huangzu,黄祖,0,0,50,61,0,0
61,shixie,士燮,0,0,50,73,0,0
61,menghuo,孟获,0,0,50,77,0,0
61,kebineng,轲比能,0,0,50,79,0,0
61,budugen,步度根,0,0,50,71,0,0
61,liuyao,刘繇,0,0,50,39,0,0
61,yanbaihu,严白虎,0,0,50,30,0,0
61,chengui,陈珪,0,0,50,58,0,0
61,lifu,李傕残部,0,0,50,22,0,0
61,guosi,郭汜残部,0,0,50,16,0,0
61,taoqian,陶谦残部,0,0,50,44,0,0
61,yuanshu,袁术残部,0,0,50,35,0,0
61,liubei_old,刘岱,0,0,50,88,0,0
62,liubiao,刘表,11197,5,50,100,1,1
62,cao,曹操,10742,15,50,100,1,1
62,liuzhang,刘璋,10292,11,50,100,1,1
62,wu,孙权,9842,3,50,54,1,1
62,liudu,刘度,3000,1,50,100,1,1
62,shu,刘备,0,0,50,97,0,0
62,mateng,马腾,0,0,50,77,0,0
62,zhanglu,张鲁,0,0,50,97,0,0
62,gongsunkang,公孙康,0,0,50,73,0,0
62,hansui,韩遂,0,0,50,64,0,0
62,zhangxiu,张绣,0,0,50,15,0,0
62,zhaofan,赵范,0,0,50,50,0,0
62,jinxuan,金旋,0,0,50,52,0,0
62,hanxuan,韩玄,0,0,50,54,0,0
62,kongrong,孔融,0,0,50,73,0,0
62,zhangyang,张扬,0,0,50,62,0,0
62,wangkuang,王匡,0,0,50,40,0,0
62,baoxin,鲍信,0,0,50,57,0,0
62,huangzu,黄祖,0,0,50,61,0,0
62,shixie,士燮,0,0,50,73,0,0
62,menghuo,孟获,0,0,50,77,0,0
62,kebineng,轲比能,0,0,50,79,0,0
62,budugen,步度根,0,0,50,71,0,0
62,liuyao,刘繇,0,0,50,39,0,0
62,yanbaihu,严白虎,0,0,50,30,0,0
62,chengui,陈珪,0,0,50,58,0,0
62,lifu,李傕残部,0,0,50,22,0,0
62,guosi,郭汜残部,0,0,50,16,0,0
62,taoqian,陶谦残部,0,0,50,44,0,0
62,yuanshu,袁术残部,0,0,50,35,0,0
62,liubei_old,刘岱,0,0,50,88,0,0
63,liubiao,刘表,11197,5,50,100,1,1
63,wu,孙权,11088,3,50,53,1,1
63,cao,曹操,10670,15,50,100,1,1
63,liuzhang,刘璋,10255,11,50,100,1,1
63,liudu,刘度,3000,1,50,100,1,1
63,shu,刘备,0,0,50,97,0,0
63,mateng,马腾,0,0,50,77,0,0
63,zhanglu,张鲁,0,0,50,97,0,0
63,gongsunkang,公孙康,0,0,50,73,0,0
63,hansui,韩遂,0,0,50,64,0,0
63,zhangxiu,张绣,0,0,50,15,0,0
63,zhaofan,赵范,0,0,50,50,0,0
63,jinxuan,金旋,0,0,50,52,0,0
63,hanxuan,韩玄,0,0,50,54,0,0
63,kongrong,孔融,0,0,50,73,0,0
63,zhangyang,张扬,0,0,50,62,0,0
63,wangkuang,王匡,0,0,50,40,0,0
63,baoxin,鲍信,0,0,50,57,0,0
63,huangzu,黄祖,0,0,50,61,0,0
63,shixie,士燮,0,0,50,73,0,0
63,menghuo,孟获,0,0,50,77,0,0
63,kebineng,轲比能,0,0,50,79,0,0
63,budugen,步度根,0,0,50,71,0,0
63,liuyao,刘繇,0,0,50,39,0,0
63,yanbaihu,严白虎,0,0,50,30,0,0
63,chengui,陈珪,0,0,50,58,0,0
63,lifu,李傕残部,0,0,50,22,0,0
63,guosi,郭汜残部,0,0,50,16,0,0
63,taoqian,陶谦残部,0,0,50,44,0,0
63,yuanshu,袁术残部,0,0,50,35,0,0
63,liubei_old,刘岱,0,0,50,88,0,0
64,liubiao,刘表,11197,5,50,100,1,1
64,wu,孙权,11056,3,50,53,1,1
64,cao,曹操,10606,15,50,100,1,1
64,liuzhang,刘璋,10219,11,50,100,1,1
64,liudu,刘度,3000,1,50,100,1,1
64,shu,刘备,0,0,50,97,0,0
64,mateng,马腾,0,0,50,77,0,0
64,zhanglu,张鲁,0,0,50,97,0,0
64,gongsunkang,公孙康,0,0,50,73,0,0
64,hansui,韩遂,0,0,50,64,0,0
64,zhangxiu,张绣,0,0,50,15,0,0
64,zhaofan,赵范,0,0,50,50,0,0
64,jinxuan,金旋,0,0,50,52,0,0
64,hanxuan,韩玄,0,0,50,54,0,0
64,kongrong,孔融,0,0,50,73,0,0
64,zhangyang,张扬,0,0,50,62,0,0
64,wangkuang,王匡,0,0,50,40,0,0
64,baoxin,鲍信,0,0,50,57,0,0
64,huangzu,黄祖,0,0,50,61,0,0
64,shixie,士燮,0,0,50,73,0,0
64,menghuo,孟获,0,0,50,77,0,0
64,kebineng,轲比能,0,0,50,79,0,0
64,budugen,步度根,0,0,50,71,0,0
64,liuyao,刘繇,0,0,50,39,0,0
64,yanbaihu,严白虎,0,0,50,30,0,0
64,chengui,陈珪,0,0,50,58,0,0
64,lifu,李傕残部,0,0,50,22,0,0
64,guosi,郭汜残部,0,0,50,16,0,0
64,taoqian,陶谦残部,0,0,50,44,0,0
64,yuanshu,袁术残部,0,0,50,35,0,0
64,liubei_old,刘岱,0,0,50,88,0,0
65,liubiao,刘表,11197,5,50,100,1,1
65,wu,孙权,11026,3,50,53,1,1
65,cao,曹操,10548,15,50,100,1,1
65,liuzhang,刘璋,10185,11,50,100,1,1
65,liudu,刘度,3000,1,50,100,1,1
65,shu,刘备,0,0,50,97,0,0
65,mateng,马腾,0,0,50,77,0,0
65,zhanglu,张鲁,0,0,50,97,0,0
65,gongsunkang,公孙康,0,0,50,73,0,0
65,hansui,韩遂,0,0,50,64,0,0
65,zhangxiu,张绣,0,0,50,15,0,0
65,zhaofan,赵范,0,0,50,50,0,0
65,jinxuan,金旋,0,0,50,52,0,0
65,hanxuan,韩玄,0,0,50,54,0,0
65,kongrong,孔融,0,0,50,73,0,0
65,zhangyang,张扬,0,0,50,62,0,0
65,wangkuang,王匡,0,0,50,40,0,0
65,baoxin,鲍信,0,0,50,57,0,0
65,huangzu,黄祖,0,0,50,61,0,0
65,shixie,士燮,0,0,50,73,0,0
65,menghuo,孟获,0,0,50,77,0,0
65,kebineng,轲比能,0,0,50,79,0,0
65,budugen,步度根,0,0,50,71,0,0
65,liuyao,刘繇,0,0,50,39,0,0
65,yanbaihu,严白虎,0,0,50,30,0,0
65,chengui,陈珪,0,0,50,58,0,0
65,lifu,李傕残部,0,0,50,22,0,0
65,guosi,郭汜残部,0,0,50,16,0,0
65,taoqian,陶谦残部,0,0,50,44,0,0
65,yuanshu,袁术残部,0,0,50,35,0,0
65,liubei_old,刘岱,0,0,50,88,0,0
66,liubiao,刘表,11197,5,50,100,1,1
66,wu,孙权,10998,3,50,50,1,1
66,cao,曹操,10495,15,50,100,1,1
66,liuzhang,刘璋,10153,11,50,100,1,1
66,liudu,刘度,3000,1,50,100,1,1
66,shu,刘备,0,0,50,97,0,0
66,mateng,马腾,0,0,50,77,0,0
66,zhanglu,张鲁,0,0,50,97,0,0
66,gongsunkang,公孙康,0,0,50,73,0,0
66,hansui,韩遂,0,0,50,64,0,0
66,zhangxiu,张绣,0,0,50,15,0,0
66,zhaofan,赵范,0,0,50,50,0,0
66,jinxuan,金旋,0,0,50,52,0,0
66,hanxuan,韩玄,0,0,50,54,0,0
66,kongrong,孔融,0,0,50,73,0,0
66,zhangyang,张扬,0,0,50,62,0,0
66,wangkuang,王匡,0,0,50,40,0,0
66,baoxin,鲍信,0,0,50,57,0,0
66,huangzu,黄祖,0,0,50,61,0,0
66,shixie,士燮,0,0,50,73,0,0
66,menghuo,孟获,0,0,50,77,0,0
66,kebineng,轲比能,0,0,50,79,0,0
66,budugen,步度根,0,0,50,71,0,0
66,liuyao,刘繇,0,0,50,39,0,0
66,yanbaihu,严白虎,0,0,50,30,0,0
66,chengui,陈珪,0,0,50,58,0,0
66,lifu,李傕残部,0,0,50,22,0,0
66,guosi,郭汜残部,0,0,50,16,0,0
66,taoqian,陶谦残部,0,0,50,44,0,0
66,yuanshu,袁术残部,0,0,50,35,0,0
66,liubei_old,刘岱,0,0,50,88,0,0
67,liubiao,刘表,11197,5,50,100,1,1
67,wu,孙权,10971,3,50,49,1,1
67,cao,曹操,10448,15,50,100,1,1
67,liuzhang,刘璋,10122,11,50,100,1,1
67,liudu,刘度,3000,1,50,100,1,1
67,shu,刘备,0,0,50,97,0,0
67,mateng,马腾,0,0,50,77,0,0
67,zhanglu,张鲁,0,0,50,97,0,0
67,gongsunkang,公孙康,0,0,50,73,0,0
67,hansui,韩遂,0,0,50,64,0,0
67,zhangxiu,张绣,0,0,50,15,0,0
67,zhaofan,赵范,0,0,50,50,0,0
67,jinxuan,金旋,0,0,50,52,0,0
67,hanxuan,韩玄,0,0,50,54,0,0
67,kongrong,孔融,0,0,50,73,0,0
67,zhangyang,张扬,0,0,50,62,0,0
67,wangkuang,王匡,0,0,50,40,0,0
67,baoxin,鲍信,0,0,50,57,0,0
67,huangzu,黄祖,0,0,50,61,0,0
67,shixie,士燮,0,0,50,73,0,0
67,menghuo,孟获,0,0,50,77,0,0
67,kebineng,轲比能,0,0,50,79,0,0
67,budugen,步度根,0,0,50,71,0,0
67,liuyao,刘繇,0,0,50,39,0,0
67,yanbaihu,严白虎,0,0,50,30,0,0
67,chengui,陈珪,0,0,50,58,0,0
67,lifu,李傕残部,0,0,50,22,0,0
67,guosi,郭汜残部,0,0,50,16,0,0
67,taoqian,陶谦残部,0,0,50,44,0,0
67,yuanshu,袁术残部,0,0,50,35,0,0
67,liubei_old,刘岱,0,0,50,88,0,0
68,liubiao,刘表,11197,5,50,100,1,1
68,wu,孙权,10945,3,50,49,1,1
68,cao,曹操,10405,15,50,100,1,1
68,liuzhang,刘璋,10093,11,50,100,1,1
68,liudu,刘度,3000,1,50,100,1,1
68,shu,刘备,0,0,50,97,0,0
68,mateng,马腾,0,0,50,77,0,0
68,zhanglu,张鲁,0,0,50,97,0,0
68,gongsunkang,公孙康,0,0,50,73,0,0
68,hansui,韩遂,0,0,50,64,0,0
68,zhangxiu,张绣,0,0,50,15,0,0
68,zhaofan,赵范,0,0,50,50,0,0
68,jinxuan,金旋,0,0,50,52,0,0
68,hanxuan,韩玄,0,0,50,54,0,0
68,kongrong,孔融,0,0,50,73,0,0
68,zhangyang,张扬,0,0,50,62,0,0
68,wangkuang,王匡,0,0,50,40,0,0
68,baoxin,鲍信,0,0,50,57,0,0
68,huangzu,黄祖,0,0,50,61,0,0
68,shixie,士燮,0,0,50,73,0,0
68,menghuo,孟获,0,0,50,77,0,0
68,kebineng,轲比能,0,0,50,79,0,0
68,budugen,步度根,0,0,50,71,0,0
68,liuyao,刘繇,0,0,50,39,0,0
68,yanbaihu,严白虎,0,0,50,30,0,0
68,chengui,陈珪,0,0,50,58,0,0
68,lifu,李傕残部,0,0,50,22,0,0
68,guosi,郭汜残部,0,0,50,16,0,0
68,taoqian,陶谦残部,0,0,50,44,0,0
68,yuanshu,袁术残部,0,0,50,35,0,0
68,liubei_old,刘岱,0,0,50,88,0,0
69,liubiao,刘表,11197,5,50,100,1,1
69,wu,孙权,10921,3,50,51,1,1
69,cao,曹操,10366,15,50,100,1,1
69,liuzhang,刘璋,10065,11,50,100,1,1
69,liudu,刘度,3000,1,50,100,1,1
69,shu,刘备,0,0,50,97,0,0
69,mateng,马腾,0,0,50,77,0,0
69,zhanglu,张鲁,0,0,50,97,0,0
69,gongsunkang,公孙康,0,0,50,73,0,0
69,hansui,韩遂,0,0,50,64,0,0
69,zhangxiu,张绣,0,0,50,15,0,0
69,zhaofan,赵范,0,0,50,50,0,0
69,jinxuan,金旋,0,0,50,52,0,0
69,hanxuan,韩玄,0,0,50,54,0,0
69,kongrong,孔融,0,0,50,73,0,0
69,zhangyang,张扬,0,0,50,62,0,0
69,wangkuang,王匡,0,0,50,40,0,0
69,baoxin,鲍信,0,0,50,57,0,0
69,huangzu,黄祖,0,0,50,61,0,0
69,shixie,士燮,0,0,50,73,0,0
69,menghuo,孟获,0,0,50,77,0,0
69,kebineng,轲比能,0,0,50,79,0,0
69,budugen,步度根,0,0,50,71,0,0
69,liuyao,刘繇,0,0,50,39,0,0
69,yanbaihu,严白虎,0,0,50,30,0,0
69,chengui,陈珪,0,0,50,58,0,0
69,lifu,李傕残部,0,0,50,22,0,0
69,guosi,郭汜残部,0,0,50,16,0,0
69,taoqian,陶谦残部,0,0,50,44,0,0
69,yuanshu,袁术残部,0,0,50,35,0,0
69,liubei_old,刘岱,0,0,50,88,0,0
70,liubiao,刘表,11197,5,50,100,1,1
70,wu,孙权,10898,3,50,48,1,1
70,cao,曹操,10331,15,50,100,1,1
70,liuzhang,刘璋,10039,11,50,100,1,1
70,liudu,刘度,3000,1,50,100,1,1
70,shu,刘备,0,0,50,97,0,0
70,mateng,马腾,0,0,50,77,0,0
70,zhanglu,张鲁,0,0,50,97,0,0
70,gongsunkang,公孙康,0,0,50,73,0,0
70,hansui,韩遂,0,0,50,64,0,0
70,zhangxiu,张绣,0,0,50,15,0,0
70,zhaofan,赵范,0,0,50,50,0,0
70,jinxuan,金旋,0,0,50,52,0,0
70,hanxuan,韩玄,0,0,50,54,0,0
70,kongrong,孔融,0,0,50,73,0,0
70,zhangyang,张扬,0,0,50,62,0,0
70,wangkuang,王匡,0,0,50,40,0,0
70,baoxin,鲍信,0,0,50,57,0,0
70,huangzu,黄祖,0,0,50,61,0,0
70,shixie,士燮,0,0,50,73,0,0
70,menghuo,孟获,0,0,50,77,0,0
70,kebineng,轲比能,0,0,50,79,0,0
70,budugen,步度根,0,0,50,71,0,0
70,liuyao,刘繇,0,0,50,39,0,0
70,yanbaihu,严白虎,0,0,50,30,0,0
70,chengui,陈珪,0,0,50,58,0,0
70,lifu,李傕残部,0,0,50,22,0,0
70,guosi,郭汜残部,0,0,50,16,0,0
70,taoqian,陶谦残部,0,0,50,44,0,0
70,yuanshu,袁术残部,0,0,50,35,0,0
70,liubei_old,刘岱,0,0,50,88,0,0
71,liubiao,刘表,11197,5,50,100,1,1
71,wu,孙权,10876,3,50,49,1,1
71,cao,曹操,10300,15,50,100,1,1
71,liuzhang,刘璋,10014,11,50,100,1,1
71,liudu,刘度,3000,1,50,100,1,1
71,shu,刘备,0,0,50,97,0,0
71,mateng,马腾,0,0,50,77,0,0
71,zhanglu,张鲁,0,0,50,97,0,0
71,gongsunkang,公孙康,0,0,50,73,0,0
71,hansui,韩遂,0,0,50,64,0,0
71,zhangxiu,张绣,0,0,50,15,0,0
71,zhaofan,赵范,0,0,50,50,0,0
71,jinxuan,金旋,0,0,50,52,0,0
71,hanxuan,韩玄,0,0,50,54,0,0
71,kongrong,孔融,0,0,50,73,0,0
71,zhangyang,张扬,0,0,50,62,0,0
71,wangkuang,王匡,0,0,50,40,0,0
71,baoxin,鲍信,0,0,50,57,0,0
71,huangzu,黄祖,0,0,50,61,0,0
71,shixie,士燮,0,0,50,73,0,0
71,menghuo,孟获,0,0,50,77,0,0
71,kebineng,轲比能,0,0,50,79,0,0
71,budugen,步度根,0,0,50,71,0,0
71,liuyao,刘繇,0,0,50,39,0,0
71,yanbaihu,严白虎,0,0,50,30,0,0
71,chengui,陈珪,0,0,50,58,0,0
71,lifu,李傕残部,0,0,50,22,0,0
71,guosi,郭汜残部,0,0,50,16,0,0
71,taoqian,陶谦残部,0,0,50,44,0,0
71,yuanshu,袁术残部,0,0,50,35,0,0
71,liubei_old,刘岱,0,0,50,88,0,0
72,liubiao,刘表,11197,5,50,100,1,1
72,wu,孙权,10855,3,50,49,1,1
72,cao,曹操,10271,15,50,100,1,1
72,liuzhang,刘璋,9990,11,50,100,1,1
72,liudu,刘度,3000,1,50,100,1,1
72,shu,刘备,0,0,50,97,0,0
72,mateng,马腾,0,0,50,77,0,0
72,zhanglu,张鲁,0,0,50,97,0,0
72,gongsunkang,公孙康,0,0,50,73,0,0
72,hansui,韩遂,0,0,50,64,0,0
72,zhangxiu,张绣,0,0,50,15,0,0
72,zhaofan,赵范,0,0,50,50,0,0
72,jinxuan,金旋,0,0,50,52,0,0
72,hanxuan,韩玄,0,0,50,54,0,0
72,kongrong,孔融,0,0,50,73,0,0
72,zhangyang,张扬,0,0,50,62,0,0
72,wangkuang,王匡,0,0,50,40,0,0
72,baoxin,鲍信,0,0,50,57,0,0
72,huangzu,黄祖,0,0,50,61,0,0
72,shixie,士燮,0,0,50,73,0,0
72,menghuo,孟获,0,0,50,77,0,0
72,kebineng,轲比能,0,0,50,79,0,0
72,budugen,步度根,0,0,50,71,0,0
72,liuyao,刘繇,0,0,50,39,0,0
72,yanbaihu,严白虎,0,0,50,30,0,0
72,chengui,陈珪,0,0,50,58,0,0
72,lifu,李傕残部,0,0,50,22,0,0
72,guosi,郭汜残部,0,0,50,16,0,0
72,taoqian,陶谦残部,0,0,50,44,0,0
72,yuanshu,袁术残部,0,0,50,35,0,0
72,liubei_old,刘岱,0,0,50,88,0,0
73,liuzhang,刘璋,14968,11,50,100,1,1
73,liubiao,刘表,11197,5,50,100,1,1
73,wu,孙权,10835,3,50,49,1,1
73,cao,曹操,10246,15,50,100,1,1
73,liudu,刘度,3000,1,50,100,1,1
73,shu,刘备,0,0,50,97,0,0
73,mateng,马腾,0,0,50,77,0,0
73,zhanglu,张鲁,0,0,50,97,0,0
73,gongsunkang,公孙康,0,0,50,73,0,0
73,hansui,韩遂,0,0,50,64,0,0
73,zhangxiu,张绣,0,0,50,15,0,0
73,zhaofan,赵范,0,0,50,50,0,0
73,jinxuan,金旋,0,0,50,52,0,0
73,hanxuan,韩玄,0,0,50,54,0,0
73,kongrong,孔融,0,0,50,73,0,0
73,zhangyang,张扬,0,0,50,62,0,0
73,wangkuang,王匡,0,0,50,40,0,0
73,baoxin,鲍信,0,0,50,57,0,0
73,huangzu,黄祖,0,0,50,61,0,0
73,shixie,士燮,0,0,50,73,0,0
73,menghuo,孟获,0,0,50,77,0,0
73,kebineng,轲比能,0,0,50,79,0,0
73,budugen,步度根,0,0,50,71,0,0
73,liuyao,刘繇,0,0,50,39,0,0
73,yanbaihu,严白虎,0,0,50,30,0,0
73,chengui,陈珪,0,0,50,58,0,0
73,lifu,李傕残部,0,0,50,22,0,0
73,guosi,郭汜残部,0,0,50,16,0,0
73,taoqian,陶谦残部,0,0,50,44,0,0
73,yuanshu,袁术残部,0,0,50,35,0,0
73,liubei_old,刘岱,0,0,50,88,0,0
74,liuzhang,刘璋,14947,11,50,100,1,1
74,liubiao,刘表,11197,5,50,100,1,1
74,wu,孙权,10816,3,50,46,1,1
74,cao,曹操,10223,15,50,100,1,1
74,liudu,刘度,3000,1,50,100,1,1
74,shu,刘备,0,0,50,97,0,0
74,mateng,马腾,0,0,50,77,0,0
74,zhanglu,张鲁,0,0,50,97,0,0
74,gongsunkang,公孙康,0,0,50,73,0,0
74,hansui,韩遂,0,0,50,64,0,0
74,zhangxiu,张绣,0,0,50,15,0,0
74,zhaofan,赵范,0,0,50,50,0,0
74,jinxuan,金旋,0,0,50,52,0,0
74,hanxuan,韩玄,0,0,50,54,0,0
74,kongrong,孔融,0,0,50,73,0,0
74,zhangyang,张扬,0,0,50,62,0,0
74,wangkuang,王匡,0,0,50,40,0,0
74,baoxin,鲍信,0,0,50,57,0,0
74,huangzu,黄祖,0,0,50,61,0,0
74,shixie,士燮,0,0,50,73,0,0
74,menghuo,孟获,0,0,50,77,0,0
74,kebineng,轲比能,0,0,50,79,0,0
74,budugen,步度根,0,0,50,71,0,0
74,liuyao,刘繇,0,0,50,39,0,0
74,yanbaihu,严白虎,0,0,50,30,0,0
74,chengui,陈珪,0,0,50,58,0,0
74,lifu,李傕残部,0,0,50,22,0,0
74,guosi,郭汜残部,0,0,50,16,0,0
74,taoqian,陶谦残部,0,0,50,44,0,0
74,yuanshu,袁术残部,0,0,50,35,0,0
74,liubei_old,刘岱,0,0,50,88,0,0
75,liuzhang,刘璋,14927,11,50,100,1,1
75,liubiao,刘表,11197,5,50,100,1,1
75,wu,孙权,10798,3,50,47,1,1
75,cao,曹操,10202,15,50,100,1,1
75,liudu,刘度,3000,1,50,100,1,1
75,shu,刘备,0,0,50,97,0,0
75,mateng,马腾,0,0,50,77,0,0
75,zhanglu,张鲁,0,0,50,97,0,0
75,gongsunkang,公孙康,0,0,50,73,0,0
75,hansui,韩遂,0,0,50,64,0,0
75,zhangxiu,张绣,0,0,50,15,0,0
75,zhaofan,赵范,0,0,50,50,0,0
75,jinxuan,金旋,0,0,50,52,0,0
75,hanxuan,韩玄,0,0,50,54,0,0
75,kongrong,孔融,0,0,50,73,0,0
75,zhangyang,张扬,0,0,50,62,0,0
75,wangkuang,王匡,0,0,50,40,0,0
75,baoxin,鲍信,0,0,50,57,0,0
75,huangzu,黄祖,0,0,50,61,0,0
75,shixie,士燮,0,0,50,73,0,0
75,menghuo,孟获,0,0,50,77,0,0
75,kebineng,轲比能,0,0,50,79,0,0
75,budugen,步度根,0,0,50,71,0,0
75,liuyao,刘繇,0,0,50,39,0,0
75,yanbaihu,严白虎,0,0,50,30,0,0
75,chengui,陈珪,0,0,50,58,0,0
75,lifu,李傕残部,0,0,50,22,0,0
75,guosi,郭汜残部,0,0,50,16,0,0
75,taoqian,陶谦残部,0,0,50,44,0,0
75,yuanshu,袁术残部,0,0,50,35,0,0
75,liubei_old,刘岱,0,0,50,88,0,0
76,liuzhang,刘璋,14908,11,50,100,1,1
76,liubiao,刘表,11197,5,50,100,1,1
76,wu,孙权,10781,3,50,49,1,1
76,cao,曹操,10183,15,50,100,1,1
